FrameNo,head_x,head_y,left_shoulder_x,left_shoulder_y,left_elbow_x,left_elbow_y,right_shoulder_x,right_shoulder_y,right_elbow_x,right_elbow_y,left_hand_x,left_hand_y,right_hand_x,right_hand_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_foot_x,left_foot_y,right_foot_x,right_foot_y
0,0.5399494741098662,0.5623510963835372,0.6837287956382354,0.43876039309161796,0.380256711060764,0.6558431186845279,0.5897709428079383,0.4568745262380273,0.6518448180378922,0.3688033839277953,0.5436373347435569,0.5678801367638666,0.6514649132299319,0.5507762943833977,0.4930975362407931,0.4398454337977153,0.6971128099970607,0.4457703575241412,0.6205519886217166,0.6536989118611891,0.5985060692083284,0.3151103012670486,0.5026619941551388,0.6232191804481595,0.5027353040902816,0.4948973585702173
1,0.5160529807253886,0.32153944796451667,0.3362464275020813,0.6450892833369668,0.40329075771133194,0.657447018005061,0.44817526028119054,0.494179948136661,0.5363951008524025,0.30634993834062924,0.5792686244122247,0.6956107444861421,0.5821804982631682,0.5737727370203195,0.3650239253844352,0.44821721240188633,0.6162607098571302,0.38067275000629436,0.4527427007547884,0.689144782283886,0.6668344300046761,0.3872785333968374,0.4030716466522704,0.324357768467709,0.5397289546326084,0.65585760813644
2,0.4802508123081886,0.593907117395502,0.5057682902631513,0.3499411592634749,0.5980644482934434,0.5656234628626213,0.33448744067082165,0.5478313025598636,0.30373645657942727,0.6808513483743618,0.4161870767532467,0.38763094328348235,0.5147460358541887,0.6764527839293875,0.4601985247482784,0.4215160320724758,0.5112171979998805,0.6375513296369434,0.6449729062237715,0.48619630228385136,0.4723653811640077,0.5934486055645313,0.41858008711675,0.4551576498759177,0.3879134158477654,0.5219865198202699
3,0.635590814080083,0.4871581121719303,0.6238765042275948,0.38845047707085384,0.3161531910391653,0.5239010642511259,0.5710702009317941,0.38117379417740965,0.311238096531046,0.42790525996943124,0.6746201282911426,0.40408768392053207,0.4408086455205168,0.48732892142452067,0.683656088351887,0.5676870329673269,0.5551491694559876,0.5961548253609608,0.4322686279764465,0.5349331503550279,0.6532396847266881,0.5740240534934891,0.5554414304458422,0.6142955452813589,0.5653320759430672,0.3325821399037031
4,0.6755873112203269,0.5392440833594334,0.5605376646569769,0.41500930910363115,0.665230709744936,0.6302938149142288,0.5291107904579405,0.5488389566448753,0.4571543908674384,0.489144285362662,0.5928161209933469,0.3304944757261651,0.33746025696184984,0.34747719278820294,0.30757752992302595,0.4692071511512671,0.42344627043843636,0.6003003265863958,0.48694665154743677,0.4707450360659332,0.5471988432453462,0.6307930524443135,0.5878105131431257,0.43918024386552695,0.657763575642998,0.5574063079042091
5,0.5651976992195308,0.5931037244412831,0.4268349560924606,0.4275250855787071,0.6689156118646106,0.6736462709998396,0.3153906378732605,0.5189678248034938,0.6250277861583455,0.648231258293342,0.32060600342356904,0.5935012647580092,0.5489271446123524,0.6802084102602237,0.4075116911980098,0.4441330791724758,0.5538269083360376,0.34635321597225965,0.6894690598037948,0.46983434958476283,0.5750658001540516,0.3807785050506798,0.6071904798297807,0.452862180858852,0.47582210658856894,0.3006168366591109
6,0.33293773357424145,0.6408952584223151,0.4655232281541951,0.4629229410839535,0.5914078542938374,0.49818649462537756,0.5088561904005074,0.3943159499371269,0.32497675616502963,0.40223887905591593,0.47665444113836664,0.5151317981220682,0.41693646549148117,0.4722146522188147,0.3249054447589746,0.6373454379548555,0.5784888427189221,0.6581320620524277,0.5283132139838722,0.6290882824018929,0.5986058676788288,0.5274893674090608,0.4259860208819719,0.43703963907294513,0.4544438248582292,0.47688776379958375
7,0.6291186182287101,0.5894386572721124,0.4129894847908439,0.6687868933422335,0.3228931678741936,0.4082881350367524,0.49774459908574864,0.4418921146632798,0.6634238408079789,0.3173338701456049,0.5094756337036518,0.4039220478273114,0.3001239397181617,0.5146251171942512,0.37402663363002775,0.5700340657314638,0.5764916113678391,0.4904017760628324,0.5142764932966319,0.48747944121532005,0.5199653720650068,0.556216271797507,0.5591960493077821,0.6703007383434403,0.6102112322124633,0.6468687622486335
8,0.5619777969930224,0.4789571641761355,0.4054388548653747,0.34099149502782444,0.30659177353304856,0.3239124335281873,0.6954366190442448,0.37040101320353064,0.5874285952807943,0.41724633198186406,0.5504860422726015,0.648314147746521,0.6578273543416004,0.43038994917559403,0.6010219523443225,0.4337870336723548,0.415193351992562,0.3441084729569787,0.6127428314132468,0.4887494550540492,0.6208853269160293,0.5044710542854723,0.5188180785557424,0.6265503880070833,0.5046964095598626,0.39843780331181816
9,0.5123173618637101,0.6126348657664442,0.3472729501486748,0.6078314330191884,0.5832014619181229,0.4219122344656643,0.35483052857048075,0.4386588160849523,0.3196613223559056,0.6048658716434869,0.6628628896515252,0.49186343471380045,0.5970194442615562,0.6400456400391974,0.4700725555995424,0.3530027037249224,0.5933767908573906,0.4821740460374185,0.3102704422753893,0.3625016929847864,0.4328373951718528,0.3689922167447482,0.6492913066395976,0.6920515657608782,0.46273766979196185,0.6123482235404152
10,0.5285187121744728,0.564032886803119,0.5156278981384639,0.657060602475377,0.42229583845761176,0.6156537385291008,0.47374207680320446,0.5498881222985353,0.600272067979752,0.32328194618367495,0.31843796480638215,0.580106322928537,0.33413793204609,0.3774833179482776,0.610255943104465,0.4050329551072649,0.4798992283543497,0.5472726050394688,0.5643303934258994,0.6463010909069654,0.6820569643824976,0.4074274034962262,0.5199777680687843,0.34056646296838317,0.5559858084246787,0.6815100663168037
11,0.39618525567395874,0.6900274424587757,0.5106043679674601,0.542452299508577,0.522160664961709,0.36335311554250055,0.4607698380935325,0.6963916096496967,0.5266583081748341,0.39462679059949585,0.6387897906299407,0.3642789460324191,0.5847062124781603,0.3209397107087715,0.5943727419504516,0.6180589279029798,0.5503915478625553,0.5966375485346254,0.6831051927445293,0.3189070524110215,0.5138947652016355,0.4862688376867833,0.3481086758167356,0.4609393417357024,0.3993534328461561,0.6674617067907369
12,0.3359882291265062,0.6030306411306563,0.675865605675332,0.42081040943312265,0.469226774511492,0.3387850629506335,0.691635839824857,0.5562967769186933,0.3500628696098968,0.6168700668819873,0.5557649959367824,0.35955884935810994,0.494555171178512,0.5998812051001849,0.42412267504551976,0.6984345890260936,0.40067132873408445,0.36519654846646504,0.4878859065778435,0.5121635844656174,0.5043110923773378,0.3799496236732655,0.6692524787479298,0.6931011145647534,0.3098993347827864,0.5009269710854679
13,0.43926664237073415,0.4781114216619227,0.4404485797622,0.5077081623615997,0.6831418181927911,0.5555027319355206,0.4854923873978071,0.6029885257797558,0.43173319112842906,0.4089771754905951,0.32181244394655,0.5946513854977256,0.6089048904352659,0.3397166788292682,0.34361984294826103,0.32455475067539935,0.3645418023815561,0.5320055470064627,0.36680718903852,0.6077243275867165,0.5045856548827342,0.46173158976639495,0.32120000840660257,0.6726978119538737,0.401641254162631,0.4129358876390557
14,0.5187757005729612,0.3210791175658132,0.5265013730583326,0.4594143894850289,0.4806269859402699,0.6806835729373328,0.37985352312800236,0.3456907965555192,0.3671311804989714,0.5632011069453686,0.46210507296043746,0.4662640588573743,0.5511556148392183,0.5069541766431608,0.3360916818501807,0.35450772963143307,0.3766920657890566,0.6701311120092371,0.30869051537800807,0.6414980842211953,0.6236412568335401,0.536364915928923,0.3215000273582219,0.660626888534655,0.5212344382535707,0.5319216862305624
15,0.5792977732886335,0.6823680774137537,0.5932913525847117,0.6396799078386557,0.34766094074771986,0.3530015293766477,0.45477836075625827,0.6662026353525166,0.5199285794018274,0.3810887282266482,0.3721874630993003,0.41713793040845404,0.6800952717524575,0.6908832963995322,0.3325160742637922,0.5512843316858456,0.3665364807816759,0.6980445621993572,0.4868387844503113,0.45411567372815975,0.6028737467158571,0.3942851705096932,0.3061447702144922,0.49113812469060036,0.5364576188964189,0.5681495285940587
16,0.30002910427152485,0.39288804329156124,0.31497788066269294,0.6376269376407461,0.6072683720644827,0.48991068746037747,0.34142772793405607,0.4453080204056,0.4280120744198176,0.3789744208235975,0.6128681955020086,0.32276063270614946,0.45287831622774327,0.5592794390512563,0.4844507337136548,0.6789999292463598,0.4272216729422204,0.4398909046100431,0.6642489587244935,0.5481912718789039,0.4964574162264962,0.6070655578452326,0.6645430937185643,0.4387847197388271,0.5818383928201059,0.4215193178320742
17,0.4418503603894961,0.5858532829453573,0.3834338731395854,0.34065757826022164,0.3369596231487771,0.5568138454109817,0.4608834297723296,0.31330179796802665,0.43488758225673374,0.37500692713092015,0.3736510832243868,0.4975872732855863,0.6926404289558459,0.3362391400227861,0.5739745443011786,0.4186538498668009,0.352182106836282,0.3400644459669271,0.3198781939322493,0.35586324076670983,0.3057114430539611,0.6110493307610243,0.5981000134402663,0.5957316885492615,0.6254374744302872,0.31815103070662465
18,0.5548986339178584,0.419057711768536,0.4646487977965586,0.36731746499532436,0.3680331236157138,0.6272644055362513,0.30887853324151265,0.5464636620272277,0.45727594602209465,0.4413453914427661,0.439925816378632,0.6914967971603551,0.5885437792936921,0.4775226828137472,0.465109965556971,0.4974479286456784,0.5133485124661903,0.5678352359121976,0.500257372411305,0.4403405270096712,0.4569820161369874,0.5770777588975422,0.5500999143619496,0.3444756520094964,0.6582124485229356,0.6434993095001301
19,0.6086246751372595,0.6532690574856115,0.480129198939899,0.3964406869838971,0.663941556556839,0.5970740037050432,0.5817611335427866,0.5643794927239656,0.6744105068417632,0.4456379854420263,0.5740358056924746,0.6762318777849619,0.6147406269386868,0.6271757569226994,0.4149720653820777,0.3542168767826603,0.3308589013019521,0.3356390356616765,0.6157374429959273,0.6689728674009526,0.5697248074607703,0.31874354858160614,0.4745273139076361,0.5848187058156287,0.6339597588775815,0.5814308720470734
20,0.5554773576593142,0.6578806334837942,0.6757414467327447,0.586919448715026,0.6022188725080388,0.5751812719673648,0.5646718469256726,0.6462716428071179,0.547288595394352,0.6618899282825899,0.4927130611416365,0.5057481675673403,0.5709040151672959,0.30532990686589084,0.4315136914551485,0.3022935421323714,0.39681763617214183,0.30662641493414294,0.493240319410152,0.518830621681881,0.4669803835920451,0.4525598976689911,0.5633017987663396,0.5455033608862996,0.6939861982264788,0.5539852915851036
21,0.4902403937455784,0.3116335310345693,0.41237977728918523,0.655122573028743,0.5024300957634726,0.6874523843943106,0.6574051781670753,0.4412372922413214,0.5758755069427035,0.6381122253320264,0.40291764484603343,0.521164256424051,0.5519780115251989,0.33389243810112335,0.456525614927117,0.5779744853817493,0.6509524698757148,0.5886012065225938,0.4997222913810715,0.5327848216600152,0.6831624863299655,0.47083309571758003,0.3884680055672616,0.4214657018695789,0.35345078558410675,0.6877527907759622
22,0.36665451545869093,0.5651204265032144,0.3235889907455461,0.681418462481481,0.5378288997867602,0.3105363411386815,0.612601280263972,0.5782274269811645,0.61291522501309,0.6205983929051917,0.31363258620746115,0.4463004764411426,0.32043745684789077,0.6805949188008775,0.5067277351475266,0.5870201548875398,0.6616795535855258,0.6530638998558813,0.37480607451030973,0.3233876171333144,0.6600018132885874,0.300336409535033,0.49485385192098263,0.33603849751442394,0.353718042651268,0.5167475794480136
23,0.40162775732594386,0.493951966278994,0.6256364313014287,0.30871034581318585,0.3878755846246762,0.5827075862398761,0.5554005785384519,0.3080147677086125,0.37400485717265725,0.45899071651787077,0.3708574729745868,0.5590351108971079,0.4798682300412037,0.5646221961763722,0.37481982271563363,0.6683093805441773,0.5637650693585396,0.607049289218353,0.3087481849528871,0.36821581317728364,0.48672519601941144,0.470498444689172,0.4681714812757297,0.5221528399292853,0.4824543218023556,0.6591413155736918
24,0.4994264456937253,0.4759262779322677,0.5601504164017481,0.6052644658371198,0.6385819879545669,0.38416102291097987,0.6914017007042654,0.32968019083075817,0.5484597375287251,0.36894694365563335,0.527380014601353,0.602796543921629,0.5085240102548277,0.3065915068393111,0.41528951478973153,0.3267789362320573,0.340305774874546,0.6565298219965365,0.49503195031399017,0.5306430047679448,0.4398357509445183,0.691980949911121,0.5512525227011791,0.670549758644414,0.47087702323376845,0.3375101910452776
25,0.5380948520732446,0.6629737902931234,0.6421772981337694,0.5447384903516322,0.5811097809066103,0.3739133584320675,0.5324200587962322,0.32185203489693026,0.6579840078565556,0.6977381186126931,0.40462150431603816,0.622676609396333,0.4700203369098879,0.6079300220550454,0.6322988560234388,0.4800124050086646,0.4485042068085454,0.46226793034331926,0.6031997630940409,0.5085485619582857,0.34604727545413994,0.34461768334713877,0.4308299800287124,0.5875244590296156,0.4102889452555737,0.38010304476217405
26,0.450551857300071,0.6810089880384032,0.5889545430740193,0.35379192309815855,0.5035237739098904,0.3813854357743913,0.6993668575412638,0.322067743250271,0.4303157073302835,0.6347685822349334,0.43283144004512425,0.6479522004016858,0.6783141795441165,0.38797616886576464,0.34193328712703264,0.5220653867043178,0.5228860752122085,0.5596319200712507,0.38519877546547066,0.359339806225175,0.5780132156744997,0.667092104250468,0.4497359489624137,0.4237054752369332,0.4922447625187729,0.6891932456318827
27,0.38009776364686,0.32291298204685676,0.45867090363221624,0.5955878085434403,0.40809048074619314,0.47805443557268035,0.5053593207336782,0.6989491943485372,0.3732334030807199,0.578032444027147,0.5301212838658869,0.512049287370189,0.6053806806248769,0.6192700221758194,0.30445347779925386,0.6431733537781593,0.41062884565440994,0.4232316450383365,0.3202813094077289,0.4328199398690272,0.577388254869865,0.37619778501229717,0.5323529914976513,0.3871239676872846,0.5856952510213602,0.6413351384708834
28,0.4726682880763755,0.4557539802628032,0.5490745341618507,0.3619772087652455,0.531627903329238,0.6251573109748647,0.44002532434228164,0.5681041598309382,0.41504312825040385,0.6926124544140858,0.3502380777967729,0.4883901655119839,0.47196874531693794,0.376984262420735,0.6577568195393421,0.545004937390169,0.3766773510691672,0.5858678430625116,0.6177802241400336,0.36427458831183,0.6173618328304693,0.5420250833420219,0.6003898330120082,0.34066544143699146,0.3561083896485495,0.6975132079859496
29,0.6540449325108602,0.6457288798769086,0.6803006233547694,0.5914553837411478,0.4934606776278271,0.5753397222801759,0.35092624023476,0.3830635704694476,0.6330950805376432,0.5197869724396477,0.5823163104091931,0.5110249508403119,0.39547771420028527,0.4427851058520726,0.32134004812768974,0.6146107218067451,0.4407661492583905,0.6666031452360255,0.5740696243875454,0.6657411839041856,0.48675945575328083,0.3449337063345069,0.49092979484692933,0.6355874334703967,0.41428867409947634,0.4453182041407444
30,0.4488968534822214,0.41296279362037247,0.520008108260037,0.4701303873493934,0.37511843839920656,0.35777198126651544,0.40676351966411484,0.5073633622470923,0.576234545331445,0.586007274476283,0.40786103082976977,0.43955699680808225,0.5563347710427958,0.5889940753986831,0.33219379561299656,0.43510897015771266,0.41134352541942903,0.5370078764678297,0.6011210243802201,0.42073730772604834,0.5216193593550511,0.4671562394872967,0.6551435245590417,0.32587800115852206,0.364943214737836,0.4118310248432724
31,0.6237872703423999,0.3293946235994177,0.5711882580941701,0.43586162495863895,0.5078939964383219,0.47795813943927157,0.3946536191186283,0.6526269244446377,0.3607730008085552,0.4936427572357454,0.40090978660688387,0.44107956139405846,0.5763296388625649,0.6361919251775208,0.5519797077021393,0.6306254379284677,0.597561959071484,0.3862980006702954,0.6092172899639697,0.47418383141118015,0.6979751640596106,0.43629660468352843,0.44924457757915426,0.6745233771377058,0.310439628152607,0.6007004527066475
