keypoint,x,y,score
nose,0.4827178120613098,0.4512133002281189,0.5321994423866272
left_eye,0.5127241611480713,0.42802950739860535,0.6975730061531067
right_eye,0.4717668890953064,0.42489585280418396,0.7433831691741943
left_ear,0.5676628351211548,0.45095574855804443,0.7620863914489746
right_ear,0.47251081466674805,0.43631356954574585,0.5032475590705872
left_shoulder,0.6607770919799805,0.5641089677810669,0.6444980502128601
right_shoulder,0.4043937623500824,0.5656622648239136,0.7203862071037292
left_elbow,0.6550731658935547,0.7835044264793396,0.28141874074935913
right_elbow,0.3769679069519043,0.7560619711875916,0.5270963907241821
left_wrist,0.5055467486381531,0.8574913740158081,0.23168379068374634
right_wrist,0.37078043818473816,0.8695036768913269,0.2636245787143707
left_hip,0.5930655002593994,0.889574408531189,0.6363965272903442
right_hip,0.4304112195968628,0.8817729353904724,0.4787941873073578
left_knee,0.556374192237854,0.8897823095321655,0.07477535307407379
right_knee,0.3358820378780365,0.865588366985321,0.058710481971502304
left_ankle,0.472012996673584,0.8825007677078247,0.06103997677564621
right_ankle,0.4288215637207031,0.8885645866394043,0.04011918976902962
