keypoint,x,y,score
nose,0.4781392514705658,0.4507206082344055,0.5798552632331848
left_eye,0.5110515356063843,0.42724013328552246,0.7317101359367371
right_eye,0.47078531980514526,0.4220479726791382,0.624648928642273
left_ear,0.5647575855255127,0.45210468769073486,0.7172820568084717
right_ear,0.47189170122146606,0.43297621607780457,0.4378083646297455
left_shoulder,0.6521478295326233,0.5600433349609375,0.6325201392173767
right_shoulder,0.4021359384059906,0.5684325695037842,0.7644169330596924
left_elbow,0.6535629034042358,0.7819653749465942,0.3158772885799408
right_elbow,0.3755483329296112,0.7542446851730347,0.5339384078979492
left_wrist,0.5053290128707886,0.8642779588699341,0.24163708090782166
right_wrist,0.3634365499019623,0.8625999689102173,0.28985652327537537
left_hip,0.5914353728294373,0.8907501101493835,0.6138707995414734
right_hip,0.43182677030563354,0.887670636177063,0.6025400757789612
left_knee,0.5562775135040283,0.9012428522109985,0.06044059246778488
right_knee,0.3441395163536072,0.8913984298706055,0.06422901898622513
left_ankle,0.47384268045425415,0.8847014307975769,0.05258579179644585
right_ankle,0.467821329832077,0.8911713361740112,0.0400555357336998
